systemOperation;ID;invariantType;invariantCategory;systemOperation-InvariantType;systemOperation-InvariantCategory;classification;GPT_verdict;result;confidence;promptTokens;completionTokens;totalTokens;maxNumberOfOperations;GPT_Model
AmadeusHotel_getMultiHotelOffers;234;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.NumericInt$Divides;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;1094;496;1590;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;235;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntLessThan;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.7;1085;488;1573;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;236;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.NumericInt$Divides;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;1423;438;1861;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;237;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntGreaterEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.9;1414;482;1896;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;238;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.NumericInt$Divides;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.9;1423;472;1895;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;239;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntLessEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;1414;529;1943;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;240;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntNonEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.9;983;439;1422;1000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;241;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntNonEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;984;473;1457;500;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;242;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntGreaterEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.7;1396;484;1880;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;243;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntNonEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;TP;FP;0.85;985;465;1450;1000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;244;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntNonEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.7;987;506;1493;1000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;245;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.NumericInt$Divides;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;1189;544;1733;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;246;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntGreaterThan;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;TP;FP;0.75;1180;466;1646;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;247;daikon.inv.unary.scalar.NonZeroFloat;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.scalar.NonZeroFloat;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.9;695;379;1074;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;248;daikon.inv.unary.scalar.NonZeroFloat;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.scalar.NonZeroFloat;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;TP;FP;0.95;695;436;1131;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;249;daikon.inv.unary.string.FixedLengthString;Specific formats;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.string.FixedLengthString;AmadeusHotel_getMultiHotelOffers-Specific formats;TP;FP;FN;0.95;707;457;1164;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;250;daikon.inv.unary.string.IsNumeric;Specific formats;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.string.IsNumeric;AmadeusHotel_getMultiHotelOffers-Specific formats;TP;FP;FN;0.85;790;438;1228;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;251;daikon.inv.unary.string.FixedLengthString;Specific formats;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.string.FixedLengthString;AmadeusHotel_getMultiHotelOffers-Specific formats;TP;FP;FN;0.95;740;456;1196;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;252;daikon.inv.unary.string.OneOfString;Specific values;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.string.OneOfString;AmadeusHotel_getMultiHotelOffers-Specific values;FP;FP;TN;0.85;741;451;1192;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;253;daikon.inv.unary.stringsequence.EltOneOfString;Specific values;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.stringsequence.EltOneOfString;AmadeusHotel_getMultiHotelOffers-Specific values;FP;FP;TN;0.95;1054;472;1526;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;254;daikon.inv.unary.scalar.OneOfScalar;Specific values;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.scalar.OneOfScalar;AmadeusHotel_getMultiHotelOffers-Specific values;FP;FP;TN;0.9;1029;430;1459;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;255;daikon.inv.binary.sequenceString.MemberString;Array properties;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.sequenceString.MemberString;AmadeusHotel_getMultiHotelOffers-Array properties;FP;FP;TN;0.95;815;344;1159;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;256;daikon.inv.binary.sequenceString.MemberString;Array properties;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.sequenceString.MemberString;AmadeusHotel_getMultiHotelOffers-Array properties;FP;FP;TN;0.95;940;371;1311;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;257;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntLessEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;1060;564;1624;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;258;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.NumericInt$Divides;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;874;559;1433;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;259;daikon.inv.binary.twoScalar.IntLessThan;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntLessThan;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.75;867;528;1395;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;260;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.NumericInt$Divides;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.75;876;494;1370;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;261;daikon.inv.binary.twoScalar.NumericInt$Square;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.NumericInt$Square;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;983;480;1463;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;262;daikon.inv.binary.twoScalar.NumericInt$Square;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.NumericInt$Square;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;983;462;1445;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;263;daikon.inv.binary.twoScalar.NumericInt$Divides;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.NumericInt$Divides;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;990;500;1490;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;264;daikon.inv.unary.string.FixedLengthString;Specific formats;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.string.FixedLengthString;AmadeusHotel_getMultiHotelOffers-Specific formats;FP;FP;TN;0.9;704;443;1147;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;265;daikon.inv.unary.string.IsNumeric;Specific formats;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.string.IsNumeric;AmadeusHotel_getMultiHotelOffers-Specific formats;TP;FP;FN;0.9;698;389;1087;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;266;daikon.inv.unary.string.OneOfString;Specific values;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.string.OneOfString;AmadeusHotel_getMultiHotelOffers-Specific values;FP;FP;TN;0.75;746;369;1115;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;267;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntGreaterEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;1082;563;1645;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;268;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntGreaterEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;1074;483;1557;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;269;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntNonEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.85;1048;473;1521;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;270;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntNonEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;FP;TN;0.9;1050;455;1505;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;271;daikon.inv.binary.sequenceString.MemberString;Array properties;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.sequenceString.MemberString;AmadeusHotel_getMultiHotelOffers-Array properties;FP;FP;TN;0.95;818;405;1223;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;272;daikon.inv.binary.sequenceString.MemberString;Array properties;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.sequenceString.MemberString;AmadeusHotel_getMultiHotelOffers-Array properties;FP;FP;TN;0.9;943;409;1352;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;273;daikon.inv.binary.twoScalar.IntGreaterEqual;Arithmetic comparisons;AmadeusHotel_getMultiHotelOffers-daikon.inv.binary.twoScalar.IntGreaterEqual;AmadeusHotel_getMultiHotelOffers-Arithmetic comparisons;FP;TP;FP;0.95;1214;509;1723;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;274;daikon.inv.unary.string.FixedLengthString;Specific formats;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.string.FixedLengthString;AmadeusHotel_getMultiHotelOffers-Specific formats;FP;FP;TN;0.95;718;425;1143;10000;GPT-4o-mini
AmadeusHotel_getMultiHotelOffers;275;daikon.inv.unary.string.IsNumeric;Specific formats;AmadeusHotel_getMultiHotelOffers-daikon.inv.unary.string.IsNumeric;AmadeusHotel_getMultiHotelOffers-Specific formats;TP;FP;FN;0.85;712;482;1194;10000;GPT-4o-mini
OMDb_BySearch;0;daikon.inv.binary.twoString.StringEqual;String comparisons;OMDb_BySearch-daikon.inv.binary.twoString.StringEqual;OMDb_BySearch-String comparisons;TP;TP;TP;0.95;665;418;1083;10000;GPT-4o-mini
OMDb_BySearch;1;daikon.inv.unary.string.OneOfString;Specific values;OMDb_BySearch-daikon.inv.unary.string.OneOfString;OMDb_BySearch-Specific values;TP;FP;FN;0.95;637;327;964;10000;GPT-4o-mini
OMDb_BySearch;2;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;OMDb_BySearch-daikon.inv.unary.scalar.NonZero;OMDb_BySearch-Arithmetic comparisons;TP;TP;TP;0.95;592;348;940;10000;GPT-4o-mini
OMDb_BySearch;3;daikon.inv.unary.sequence.EltNonZero;Array properties;OMDb_BySearch-daikon.inv.unary.sequence.EltNonZero;OMDb_BySearch-Array properties;TP;TP;TP;0.95;602;260;862;10000;GPT-4o-mini
OMDb_BySearch;4;daikon.inv.unary.string.IsUrl;Specific formats;OMDb_BySearch-daikon.inv.unary.string.IsUrl;OMDb_BySearch-Specific formats;TP;TP;TP;0.95;1053;355;1408;10000;GPT-4o-mini
OMDb_BySearch;5;daikon.inv.unary.string.FixedLengthString;Specific formats;OMDb_BySearch-daikon.inv.unary.string.FixedLengthString;OMDb_BySearch-Specific formats;TP;FP;FN;0.95;611;339;950;10000;GPT-4o-mini
OMDb_BySearch;6;daikon.inv.unary.string.IsNumeric;Specific formats;OMDb_BySearch-daikon.inv.unary.string.IsNumeric;OMDb_BySearch-Specific formats;TP;FP;FN;0.85;627;340;967;10000;GPT-4o-mini
OMDb_BySearch;7;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;OMDb_BySearch-daikon.inv.binary.twoScalar.IntGreaterThan;OMDb_BySearch-Arithmetic comparisons;FP;FP;TN;0.9;858;504;1362;10000;GPT-4o-mini
OMDb_BySearch;8;daikon.inv.binary.twoScalar.IntLessEqual;Arithmetic comparisons;OMDb_BySearch-daikon.inv.binary.twoScalar.IntLessEqual;OMDb_BySearch-Arithmetic comparisons;FP;TP;FP;0.9;630;397;1027;100;GPT-4o-mini
OMDb_BySearch;9;daikon.inv.binary.twoScalar.IntNonEqual;Arithmetic comparisons;OMDb_BySearch-daikon.inv.binary.twoScalar.IntNonEqual;OMDb_BySearch-Arithmetic comparisons;FP;FP;TN;0.85;632;493;1125;100;GPT-4o-mini
OMDb_BySearch;10;daikon.inv.unary.scalar.LowerBound;Specific values;OMDb_BySearch-daikon.inv.unary.scalar.LowerBound;OMDb_BySearch-Specific values;TP;FP;FN;0.7;822;455;1277;10000;GPT-4o-mini
OMDb_ByIdOrTitle;0;daikon.inv.unary.string.OneOfString;Specific values;OMDb_ByIdOrTitle-daikon.inv.unary.string.OneOfString;OMDb_ByIdOrTitle-Specific values;TP;FP;FN;0.9;697;415;1112;10000;GPT-4o-mini
OMDb_ByIdOrTitle;1;daikon.inv.binary.twoString.StringEqual;String comparisons;OMDb_ByIdOrTitle-daikon.inv.binary.twoString.StringEqual;OMDb_ByIdOrTitle-String comparisons;TP;TP;TP;0.95;721;404;1125;10000;GPT-4o-mini
OMDb_ByIdOrTitle;2;daikon.inv.unary.string.OneOfString;Specific values;OMDb_ByIdOrTitle-daikon.inv.unary.string.OneOfString;OMDb_ByIdOrTitle-Specific values;TP;FP;FN;0.95;637;333;970;10000;GPT-4o-mini
OMDb_ByIdOrTitle;3;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;OMDb_ByIdOrTitle-daikon.inv.unary.scalar.NonZero;OMDb_ByIdOrTitle-Arithmetic comparisons;FP;TP;FP;0.95;583;326;909;10000;GPT-4o-mini
OMDb_ByIdOrTitle;4;daikon.inv.unary.sequence.EltNonZero;Array properties;OMDb_ByIdOrTitle-daikon.inv.unary.sequence.EltNonZero;OMDb_ByIdOrTitle-Array properties;FP;TP;FP;0.95;593;288;881;10000;GPT-4o-mini
OMDb_ByIdOrTitle;5;daikon.inv.unary.string.OneOfString;Specific values;OMDb_ByIdOrTitle-daikon.inv.unary.string.OneOfString;OMDb_ByIdOrTitle-Specific values;TP;TP;TP;0.9;651;355;1006;10000;GPT-4o-mini
OMDb_ByIdOrTitle;6;daikon.inv.binary.twoScalar.IntGreaterThan;Arithmetic comparisons;OMDb_ByIdOrTitle-daikon.inv.binary.twoScalar.IntGreaterThan;OMDb_ByIdOrTitle-Arithmetic comparisons;FP;FP;TN;0.85;832;554;1386;10000;GPT-4o-mini
OMDb_ByIdOrTitle;7;daikon.inv.unary.string.FixedLengthString;Specific formats;OMDb_ByIdOrTitle-daikon.inv.unary.string.FixedLengthString;OMDb_ByIdOrTitle-Specific formats;TP;FP;FN;0.95;611;360;971;10000;GPT-4o-mini
OMDb_ByIdOrTitle;8;daikon.inv.unary.string.FixedLengthString;Specific formats;OMDb_ByIdOrTitle-daikon.inv.unary.string.FixedLengthString;OMDb_ByIdOrTitle-Specific formats;TP;TP;TP;0.95;656;413;1069;10000;GPT-4o-mini
OMDb_ByIdOrTitle;9;daikon.inv.unary.string.IsUrl;Specific formats;OMDb_ByIdOrTitle-daikon.inv.unary.string.IsUrl;OMDb_ByIdOrTitle-Specific formats;TP;TP;TP;0.95;996;339;1335;10000;GPT-4o-mini
OMDb_ByIdOrTitle;10;daikon.inv.unary.string.IsNumeric;Specific formats;OMDb_ByIdOrTitle-daikon.inv.unary.string.IsNumeric;OMDb_ByIdOrTitle-Specific formats;TP;FP;FN;0.9;634;384;1018;10000;GPT-4o-mini
OMDb_ByIdOrTitle;11;daikon.inv.unary.string.IsNumeric;Specific formats;OMDb_ByIdOrTitle-daikon.inv.unary.string.IsNumeric;OMDb_ByIdOrTitle-Specific formats;TP;FP;FN;0.95;645;405;1050;10000;GPT-4o-mini
OMDb_ByIdOrTitle;12;daikon.inv.unary.string.IsNumeric;Specific formats;OMDb_ByIdOrTitle-daikon.inv.unary.string.IsNumeric;OMDb_ByIdOrTitle-Specific formats;TP;FP;FN;0.95;645;381;1026;10000;GPT-4o-mini
OMDb_ByIdOrTitle;13;daikon.inv.unary.string.FixedLengthString;Specific formats;OMDb_ByIdOrTitle-daikon.inv.unary.string.FixedLengthString;OMDb_ByIdOrTitle-Specific formats;TP;FP;FN;0.95;652;402;1054;10000;GPT-4o-mini
OMDb_ByIdOrTitle;14;daikon.inv.unary.string.IsNumeric;Specific formats;OMDb_ByIdOrTitle-daikon.inv.unary.string.IsNumeric;OMDb_ByIdOrTitle-Specific formats;TP;FP;FN;0.85;626;463;1089;10000;GPT-4o-mini
OMDb_ByIdOrTitle;15;daikon.inv.unary.string.IsNumeric;Specific formats;OMDb_ByIdOrTitle-daikon.inv.unary.string.IsNumeric;OMDb_ByIdOrTitle-Specific formats;TP;FP;FN;0.95;626;398;1024;10000;GPT-4o-mini
OMDb_ByIdOrTitle;16;daikon.inv.unary.string.FixedLengthString;Specific formats;OMDb_ByIdOrTitle-daikon.inv.unary.string.FixedLengthString;OMDb_ByIdOrTitle-Specific formats;TP;FP;FN;0.95;647;393;1040;10000;GPT-4o-mini
OMDb_ByIdOrTitle;17;daikon.inv.unary.string.IsNumeric;Specific formats;OMDb_ByIdOrTitle-daikon.inv.unary.string.IsNumeric;OMDb_ByIdOrTitle-Specific formats;TP;FP;FN;0.95;634;383;1017;10000;GPT-4o-mini
OMDb_ByIdOrTitle;18;daikon.inv.unary.string.OneOfString;Specific values;OMDb_ByIdOrTitle-daikon.inv.unary.string.OneOfString;OMDb_ByIdOrTitle-Specific values;FP;FP;TN;0.95;653;337;990;1000;GPT-4o-mini
Spotify_createPlaylist;0;daikon.inv.binary.twoString.StringEqual;String comparisons;Spotify_createPlaylist-daikon.inv.binary.twoString.StringEqual;Spotify_createPlaylist-String comparisons;TP;FP;FN;0.75;903;427;1330;10000;GPT-4o-mini
Spotify_createPlaylist;1;daikon.inv.binary.twoString.StringEqual;String comparisons;Spotify_createPlaylist-daikon.inv.binary.twoString.StringEqual;Spotify_createPlaylist-String comparisons;TP;TP;TP;0.95;745;342;1087;10000;GPT-4o-mini
Spotify_createPlaylist;2;daikon.inv.binary.twoString.StringEqual;String comparisons;Spotify_createPlaylist-daikon.inv.binary.twoString.StringEqual;Spotify_createPlaylist-String comparisons;TP;FP;FN;0.95;738;336;1074;10000;GPT-4o-mini
Spotify_createPlaylist;3;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.binary.twoScalar.IntEqual;Spotify_createPlaylist-Arithmetic comparisons;TP;FP;FN;0.85;710;409;1119;10000;GPT-4o-mini
Spotify_createPlaylist;4;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.binary.twoScalar.IntEqual;Spotify_createPlaylist-Arithmetic comparisons;TP;TP;TP;0.95;694;347;1041;10000;GPT-4o-mini
Spotify_createPlaylist;5;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.binary.twoScalar.IntEqual;Spotify_createPlaylist-Arithmetic comparisons;TP;FP;FN;0.85;729;405;1134;10000;GPT-4o-mini
Spotify_createPlaylist;6;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.binary.twoScalar.IntEqual;Spotify_createPlaylist-Arithmetic comparisons;TP;FP;FN;0.9;722;402;1124;10000;GPT-4o-mini
Spotify_createPlaylist;7;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.binary.twoScalar.IntEqual;Spotify_createPlaylist-Arithmetic comparisons;TP;FP;FN;0.9;736;403;1139;10000;GPT-4o-mini
Spotify_createPlaylist;8;daikon.inv.binary.twoScalar.IntEqual;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.binary.twoScalar.IntEqual;Spotify_createPlaylist-Arithmetic comparisons;TP;FP;FN;0.85;762;441;1203;10000;GPT-4o-mini
Spotify_createPlaylist;9;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.unary.scalar.NonZero;Spotify_createPlaylist-Arithmetic comparisons;TP;TP;TP;0.95;629;305;934;10000;GPT-4o-mini
Spotify_createPlaylist;10;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.unary.scalar.NonZero;Spotify_createPlaylist-Arithmetic comparisons;TP;TP;TP;0.95;629;309;938;10000;GPT-4o-mini
Spotify_createPlaylist;11;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.unary.scalar.NonZero;Spotify_createPlaylist-Arithmetic comparisons;TP;TP;TP;0.95;697;333;1030;10000;GPT-4o-mini
Spotify_createPlaylist;12;daikon.inv.unary.sequence.OneOfSequence;Specific values;Spotify_createPlaylist-daikon.inv.unary.sequence.OneOfSequence;Spotify_createPlaylist-Specific values;TP;FP;FN;0.95;722;421;1143;10000;GPT-4o-mini
Spotify_createPlaylist;13;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.unary.scalar.NonZero;Spotify_createPlaylist-Arithmetic comparisons;TP;TP;TP;0.95;617;253;870;10000;GPT-4o-mini
Spotify_createPlaylist;14;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.unary.scalar.NonZero;Spotify_createPlaylist-Arithmetic comparisons;TP;TP;TP;0.95;630;284;914;10000;GPT-4o-mini
Spotify_createPlaylist;15;daikon.inv.unary.scalar.OneOfScalar;Specific values;Spotify_createPlaylist-daikon.inv.unary.scalar.OneOfScalar;Spotify_createPlaylist-Specific values;TP;FP;FN;0.7;654;393;1047;10000;GPT-4o-mini
Spotify_createPlaylist;16;daikon.inv.unary.string.OneOfString;Specific values;Spotify_createPlaylist-daikon.inv.unary.string.OneOfString;Spotify_createPlaylist-Specific values;TP;FP;FN;0.95;689;363;1052;10000;GPT-4o-mini
Spotify_createPlaylist;17;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.unary.scalar.NonZero;Spotify_createPlaylist-Arithmetic comparisons;TP;TP;TP;0.95;618;224;842;10000;GPT-4o-mini
Spotify_createPlaylist;18;daikon.inv.unary.scalar.NonZero;Arithmetic comparisons;Spotify_createPlaylist-daikon.inv.unary.scalar.NonZero;Spotify_createPlaylist-Arithmetic comparisons;TP;TP;TP;0.9;723;330;1053;10000;GPT-4o-mini
Spotify_createPlaylist;19;daikon.inv.unary.sequence.OneOfSequence;Specific values;Spotify_createPlaylist-daikon.inv.unary.sequence.OneOfSequence;Spotify_createPlaylist-Specific values;TP;FP;FN;0.85;748;460;1208;10000;GPT-4o-mini
Spotify_createPlaylist;20;daikon.inv.unary.scalar.OneOfScalar;Specific values;Spotify_createPlaylist-daikon.inv.unary.scalar.OneOfScalar;Spotify_createPlaylist-Specific values;TP;TP;TP;0.95;712;321;1033;10000;GPT-4o-mini
Spotify_createPlaylist;21;daikon.inv.unary.string.OneOfString;Specific values;Spotify_createPlaylist-daikon.inv.unary.string.OneOfString;Spotify_createPlaylist-Specific values;TP;TP;TP;0.95;688;283;971;10000;GPT-4o-mini
Spotify_createPlaylist;22;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_createPlaylist-daikon.inv.unary.string.FixedLengthString;Spotify_createPlaylist-Specific formats;TP;FP;FN;0.95;815;491;1306;10000;GPT-4o-mini
Spotify_createPlaylist;23;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_createPlaylist-daikon.inv.unary.string.IsUrl;Spotify_createPlaylist-Specific formats;TP;TP;TP;0.95;810;341;1151;10000;GPT-4o-mini
Spotify_createPlaylist;24;daikon.inv.unary.string.FixedLengthString;Specific formats;Spotify_createPlaylist-daikon.inv.unary.string.FixedLengthString;Spotify_createPlaylist-Specific formats;TP;FP;FN;0.95;809;479;1288;10000;GPT-4o-mini
Spotify_createPlaylist;25;daikon.inv.unary.string.IsUrl;Specific formats;Spotify_createPlaylist-daikon.inv.unary.string.IsUrl;Spotify_createPlaylist-Specific formats;TP;TP;TP;0.95;804;329;1133;10000;GPT-4o-mini
